Continent,Country,Province-eng,Province-chi,Town-eng,Town-chi,Source
North America,United States 美國,Pennsylvania,,Carlisle,卡禮市利,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Chester,且市打,"Dictionary, 1913"
North America,United States 美國,South Carolina,,Charlestown,叉李市創,"Dictionary, 1913"
North America,United States 美國,South Carolina,,Columbia,巧欖卑,"Dictionary, 1913"
North America,United States 美國,Tennessee,,Chattanooga,且淺忌,"Dictionary, 1913"
North America,United States 美國,Texas,,Corpus Christi,呷漂市枯市歪,"Dictionary, 1913"
North America,United States 美國,Texas,,Colorado,巧老都,"Dictionary, 1913"
North America,United States 美國,Texas,,Cuero,喬老,"Dictionary, 1913"
North America,United States 美國,West Virginia,,Charles Town,叉李市創,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Chippewa Falls,挿丕和科路,"Dictionary, 1913"
North America,United States 美國,Kentucky,,Cheyenne,蔡連汝,"Dictionary, 1913"
North America,United States 美國,Washington,,Dayton,爹頓,"Dictionary, 1913"
North America,United States 美國,Oregon,,Dallas,打罅,"Dictionary, 1913"
North America,United States 美國,California,,Downieville,党汝和路,"Dictionary, 1913"
North America,United States 美國,California,,Dadeville,秩和路,"Dictionary, 1913"
North America,United States 美國,Alabama,,Decatur,地很打,"Dictionary, 1913"
North America,United States 美國,Colorado,,Denver,丹巴,"Dictionary, 1913"
North America,United States 美國,Colorado,,Del Norte,地路訥,"Dictionary, 1913"
North America,United States 美國,Colorado,,Durango,吊連故,"Dictionary, 1913"
North America,United States 美國,Connecticut,,Danbury,丹巴利,"Dictionary, 1913"
North America,United States 美國,Connecticut,,Derby,打备,"Dictionary, 1913"
North America,United States 美國,Dakota,,Deadwood,秩蔚,"Dictionary, 1913"
North America,United States 美國,Delaware,,Dover,倒巴,"Dictionary, 1913"
North America,United States 美國,Illinois,,Danville,丹和路,"Dictionary, 1913"
North America,United States 美國,Illinois,,Decatur,地很打,"Dictionary, 1913"
North America,United States 美國,Illinois,,Dixon,廸件,"Dictionary, 1913"
North America,United States 美國,Iowa,,Davenport,丹巴体,"Dictionary, 1913"
North America,United States 美國,Iowa,,Des Moines,地市滿士,"Dictionary, 1913"
North America,United States 美國,Iowa,,Dubuque,吊別喬,"Dictionary, 1913"
North America,United States 美國,California,,Del Monte,地路勿,"Dictionary, 1913"
North America,United States 美國,Kansas,,Dodge City,達治失地,"Dictionary, 1913"
North America,United States 美國,Kentucky,,Dunville,丹和路,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Dedham,秩添,"Dictionary, 1913"
North America,United States 美國,Michigan,,Detroit,地粗律,"Dictionary, 1913"
North America,United States 美國,Minnesota,,Duluth,吊路士,"Dictionary, 1913"
North America,United States 美國,New Hampshire,,Dover,倒巴,"Dictionary, 1913"
North America,United States 美國,North Carolina,,Durham,打添,"Dictionary, 1913"
North America,United States 美國,Ohio,,Dayton,爹頓,"Dictionary, 1913"
North America,United States 美國,Ohio,,Delaware,地李和,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Danville,丹和路,"Dictionary, 1913"
North America,United States 美國,Texas,,Dallas,打李市,"Dictionary, 1913"
North America,United States 美國,Texas,,Denison,丹汝善,"Dictionary, 1913"
North America,United States 美國,Washington,,Ellinsburgh,亞連ト,"Dictionary, 1913"
North America,United States 美國,Washington,,East Clallam,於市茄廉,"Dictionary, 1913"
North America,United States 美國,Washington,,Everett,於巴列,"Dictionary, 1913"
North America,United States 美國,Oregon,,Eugene City,咽派失地,"Dictionary, 1913"
North America,United States 美國,Oregon,,Empire City,俺陣丫失地,"Dictionary, 1913"
North America,United States 美國,Oregon,,East Portland,於市砵崙,"Dictionary, 1913"
North America,United States 美國,California,,El Dorado,於路朶利都,"Dictionary, 1913"
North America,United States 美國,California,,Eureka,夭利忌,"Dictionary, 1913"
North America,United States 美國,Arkansas,,Eureka Springs,夭利忌市比令,"Dictionary, 1913"
North America,United States 美國,Dakota,,Elk Point,於力判,"Dictionary, 1913"
North America,United States 美國,Illinois,,East St. Louis,於市先雷士,"Dictionary, 1913"
North America,United States 美國,Illinois,,Elgin,於路件,"Dictionary, 1913"
North America,United States 美國,Illinois,,Englewood,咽路蔚,"Dictionary, 1913"
North America,United States 美國,Indiana,,Elkhart,於力撻,"Dictionary, 1913"
North America,United States 美國,Indiana,,Evansville,於允和路,"Dictionary, 1913"
North America,United States 美國,Indiana,,Frederick,付瀝打瀝,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Fitchburg,咈治ト,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Fall River,科路李巴,"Dictionary, 1913"
North America,United States 美國,Michigan,,Flint,夫令,"Dictionary, 1913"
North America,United States 美國,Minnesota,,Fergus Falls,化盧士科路,"Dictionary, 1913"
North America,United States 美國,Missouri,,Fulton,府路頓,"Dictionary, 1913"
North America,United States 美國,Montana,,Fort Benton,火邊頓,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Fremont,府李滿,"Dictionary, 1913"
North America,United States 美國,North Carolina,,Fayetteville,嘻齒和路,"Dictionary, 1913"
North America,United States 美國,Ohio,,Fremont,府李滿,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Franklin,化蘭連,"Dictionary, 1913"
North America,United States 美國,Texas,,Fort Worth,科窩士,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Fond du Lac,況地瀝,"Dictionary, 1913"
North America,United States 美國,Washington,,Goldendale,高頓地路,"Dictionary, 1913"
North America,United States 美國,California,,Gilroy,幾來,"Dictionary, 1913"
North America,United States 美國,California,,Grass Valley,故李市和利,"Dictionary, 1913"
North America,United States 美國,California,,Greenville,故連和路,"Dictionary, 1913"
North America,United States 美國,Alabama,,Gadsden,吉市典,"Dictionary, 1913"
North America,United States 美國,Arizona,,Globe,故老备,"Dictionary, 1913"
North America,United States 美國,Colorado,,Georgetown,阻治創,"Dictionary, 1913"
North America,United States 美國,Colorado,,Gunnison,揀汝善,"Dictionary, 1913"
North America,United States 美國,Dakota,,Grafton,故李付頓,"Dictionary, 1913"
North America,United States 美國,Dakota,,Grand Forks,故粦福,"Dictionary, 1913"
North America,United States 美國,Illinois,,Galena,幾倫汝,"Dictionary, 1913"
North America,United States 美國,Illinois,,Galesburgh,幾路市ト,"Dictionary, 1913"
North America,United States 美國,Indiana,,Greencastle,幾連茄市路,"Dictionary, 1913"
North America,United States 美國,Indiana,,Goshen,哥市天,"Dictionary, 1913"
North America,United States 美國,Kansas,,Garnett,價汝,"Dictionary, 1913"
North America,United States 美國,Kansas,,Girard,刮匿,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Gloucester,故老治市打,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Greenfield,故連夫路,"Dictionary, 1913"
North America,United States 美國,Michigan,,Grand Haven,故粦靴允,"Dictionary, 1913"
North America,United States 美國,Michigan,,Grand Rapids,故粦粒別,"Dictionary, 1913"
North America,United States 美國,Montana,,Glendive,故連地和,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Grand Island,故粦埃崙,"Dictionary, 1913"
North America,United States 美國,Nevada,,Genoa,振奧嘔,"Dictionary, 1913"
North America,United States 美國,New York,,Glen Falls,故連科路,"Dictionary, 1913"
North America,United States 美國,Texas,,Gainesville,振市和路,"Dictionary, 1913"
North America,United States 美國,Texas,,Galveston,鳩路和市頓,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Green Bay,故連比,"Dictionary, 1913"
North America,United States 美國,Kentucky,,Green River City,故連李巴失地,"Dictionary, 1913"
North America,United States 美國,Oregon,,Hippner,協拿,"Dictionary, 1913"
North America,United States 美國,California,,Haywards,嘻蔚士,"Dictionary, 1913"
North America,United States 美國,California,,Hollister,考路市打,"Dictionary, 1913"
North America,United States 美國,California,,Healdsburg,靴路市ト,"Dictionary, 1913"
North America,United States 美國,California,,Hoodsport,渴市砵,"Dictionary, 1913"
North America,United States 美國,Nevada,,Humboldt,坎補律,"Dictionary, 1913"
North America,United States 美國,Nevada,,Hawthorne,考士侃,"Dictionary, 1913"
North America,United States 美國,Idaho,,Hailey,太利,"Dictionary, 1913"
North America,United States 美國,Texas,,Houston,曉市頓,"Dictionary, 1913"
North America,United States 美國,Montana,,Helena,喜倫汝,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Harrisburg,下利市ト,"Dictionary, 1913"
North America,United States 美國,Connecticut,,Hartford,撻佛,"Dictionary, 1913"
North America,United States 美國,Arkansas,,Hot Springs,撻市丙令,"Dictionary, 1913"
North America,United States 美國,Dakota,,Huron,曉卵,"Dictionary, 1913"
North America,United States 美國,Illinois,,Hyde Park,太栢,"Dictionary, 1913"
North America,United States 美國,California,,Independence,因地片頓,"Dictionary, 1913"
North America,United States 美國,California,,Ione,埃穩,"Dictionary, 1913"
North America,United States 美國,New York,,Ithaca,咽嘻架,"Dictionary, 1913"
North America,United States 美國,Indiana,,Indianapolis,因典嘔炮利,"Dictionary, 1913"
North America,United States 美國,California,,Irwin,亞云,"Dictionary, 1913"
North America,United States 美國,Idaho,,Idaho City,埃地賀失地,"Dictionary, 1913"
North America,United States 美國,Iowa,,Iowa City,埃柯和失地,"Dictionary, 1913"
North America,United States 美國,Oregon,,Jacksonville,昃善和路,"Dictionary, 1913"
North America,United States 美國,California,,Jackson,昃善,"Dictionary, 1913"
North America,United States 美國,Missouri,,Jefferson City,者化善失地,"Dictionary, 1913"
North America,United States 美國,Michigan,,Jackson,昃善,"Dictionary, 1913"
North America,United States 美國,New Jersey,,Jersey City,者四失地,"Dictionary, 1913"
North America,United States 美國,New York,,Jamestown,針市創,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Johnstown,尊市創,"Dictionary, 1913"
North America,United States 美國,Washington,,Kalama,迄罅美,"Dictionary, 1913"
North America,United States 美國,Oregon,,Kerby,茄备,"Dictionary, 1913"
North America,United States 美國,Missouri,,Kansas City,乾汝市失地,"Dictionary, 1913"
North America,United States 美國,New York,,Kingston,頃市頓,"Dictionary, 1913"
North America,United States 美國,Oregon,,Linkville,瀝和路,"Dictionary, 1913"
North America,United States 美國,Oregon,,Lebanon,李品倫,"Dictionary, 1913"
North America,United States 美國,California,,Lakeport,瀝砵,"Dictionary, 1913"
North America,United States 美國,California,,Los Angeles,那省忌利,"Dictionary, 1913"
North America,United States 美國,California,,Livermore,李巴么,"Dictionary, 1913"
North America,United States 美國,Colorado,,Leadville,列和路,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Lincoln,連巧連,"Dictionary, 1913"
North America,United States 美國,Kansas,,Leavenworth,李云窩士,"Dictionary, 1913"
North America,United States 美國,Kentucky,,Louisville,雷士和路,"Dictionary, 1913"
North America,United States 美國,Michigan,,Lansing,連勝,"Dictionary, 1913"
North America,United States 美國,Indiana,,Lafayette,李付列齒,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Lynn,禮顛,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Lowell,老和路,"Dictionary, 1913"
North America,United States 美國,New York,,Long Branch,朗卑路治,"Dictionary, 1913"
North America,United States 美國,Texas,,Laredo,罅利度,"Dictionary, 1913"
North America,United States 美國,Kentucky,,Lexington,瀝令頓,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,La Crosse,李巧老士,"Dictionary, 1913"
North America,United States 美國,Arkansas,,Little Rock,列路洛,"Dictionary, 1913"
North America,United States 美國,Wyoming,,Laramie City,罅利美失地,"Dictionary, 1913"
North America,United States 美國,Washington,,Montaseno,綱且善弩,"Dictionary, 1913"
North America,United States 美國,Washington,,Mt. Vernon,網頓和寧,"Dictionary, 1913"
North America,United States 美國,Oregon,,Medford,滅佛,"Dictionary, 1913"
North America,United States 美國,California,,Marysville,咩利和路,"Dictionary, 1913"
North America,United States 美國,California,,Merced,媽失,"Dictionary, 1913"
North America,United States 美國,California,,Modesto,勿地粗,"Dictionary, 1913"
North America,United States 美國,California,,Monterey,網打李,"Dictionary, 1913"
North America,United States 美國,California,,Milton,尾路頓,"Dictionary, 1913"
North America,United States 美國,Vermont,,Montpelier,網丕罅,"Dictionary, 1913"
North America,United States 美國,Alabama,,Mobile,茂拜路,"Dictionary, 1913"
North America,United States 美國,Alabama,,Montgomery,綱哥碼利,"Dictionary, 1913"
North America,United States 美國,Iowa,,Muscatine,猫杰淺,"Dictionary, 1913"
North America,United States 美國,Michigan,,Marquette,媽喬齒,"Dictionary, 1913"
North America,United States 美國,Minnesota,,Minneapolis,緬聶炮利士,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Milwaukee,尾李獲架,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Madison,滅地善,"Dictionary, 1913"
North America,United States 美國,Michigan,,Muskegan,滅棘件,"Dictionary, 1913"
North America,United States 美國,New York,,Morristown,么利市創,"Dictionary, 1913"
North America,United States 美國,Kentucky,,Maysville,尾市和路,"Dictionary, 1913"
North America,United States 美國,Idaho,,Moscow,茂士巧,"Dictionary, 1913"
North America,United States 美國,Washington,,New Dungeness,弩丹治汝士,"Dictionary, 1913"
North America,United States 美國,California,,Napa City,聶丕失地,"Dictionary, 1913"
North America,United States 美國,California,,Nevada City,那和地失地,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Norfolk,那福,"Dictionary, 1913"
North America,United States 美國,Arkansas,,Newport,弩砵,"Dictionary, 1913"
North America,United States 美國,Indiana,,New Albany,弩鴨品汝,"Dictionary, 1913"
North America,United States 美國,Kansas,,Newton,弩頓,"Dictionary, 1913"
North America,United States 美國,Kentucky,,Newport,弩砵,"Dictionary, 1913"
North America,United States 美國,Louisiana,,New Orleans,弩柯連,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,New Bedford,弩必佛,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Newbury Port,弩卑利砵,"Dictionary, 1913"
North America,United States 美國,Minnesota,,New Ulm,弩夭林,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Nebraska City,汝卑李市忌失地,"Dictionary, 1913"
North America,United States 美國,Connecticut,,New Haven,弩靴允,"Dictionary, 1913"
North America,United States 美國,Connecticut,,Norwich,那治,"Dictionary, 1913"
North America,United States 美國,New York,,New York,弩約,"Dictionary, 1913"
North America,United States 美國,New York,,New Burgh,弩卜,"Dictionary, 1913"
North America,United States 美國,New Jersey,,Newark,弩厄,"Dictionary, 1913"
North America,United States 美國,Ohio,,Norwalk,那獲,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Norristown,拿利創,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Newcastle,弩茄市路,"Dictionary, 1913"
North America,United States 美國,Tennessee,,Nashville,拿市和路,"Dictionary, 1913"
North America,United States 美國,Washington,,Olympia,奧粦跛,"Dictionary, 1913"
North America,United States 美國,Oregon,,Oregon City,柯利件失地,"Dictionary, 1913"
North America,United States 美國,California,,Ontario,晏且夭,"Dictionary, 1913"
North America,United States 美國,California,,Oakland,屋崙,"Dictionary, 1913"
North America,United States 美國,California,,Oroville,奥老和路,"Dictionary, 1913"
North America,United States 美國,Arkansas,,Ozark,奧益,"Dictionary, 1913"
North America,United States 美國,Colorado,,Ouray,奧利,"Dictionary, 1913"
North America,United States 美國,Illinois,,Ottawa,奧打和,"Dictionary, 1913"
North America,United States 美國,Iowa,,Ottumwa,奥村和,"Dictionary, 1913"
North America,United States 美國,Minnesota,,Owatonna,奥挖頓汝,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Omaha,奧媽市,"Dictionary, 1913"
North America,United States 美國,New York,,Oswego,奥市和哥,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Oil City,愛油失地,"Dictionary, 1913"
North America,United States 美國,Utah,,Ogden City,惡頓,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Oshkosh,奥市巧市,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Oconto,奥很粗,"Dictionary, 1913"
North America,United States 美國,Washington,,Port Angeles,砵因治路,"Dictionary, 1913"
North America,United States 美國,Washington,,Pomeroy,跑碼利,"Dictionary, 1913"
North America,United States 美國,Oregon,,Portland,砵崙,"Dictionary, 1913"
North America,United States 美國,Oregon,,Pendleton,片路頓,"Dictionary, 1913"
North America,United States 美國,California,,Petaluma,必地林美,"Dictionary, 1913"
North America,United States 美國,California,,Placerville,丕李市和路,"Dictionary, 1913"
North America,United States 美國,Arkansas,,Pine Bluff,片布蠟付,"Dictionary, 1913"
North America,United States 美國,California,,Pueblo,怕步路,"Dictionary, 1913"
North America,United States 美國,Dakota,,Pierre,怕利,"Dictionary, 1913"
North America,United States 美國,Illinois,,Peoria,跑利,"Dictionary, 1913"
North America,United States 美國,Indiana,,Princeton,丕連市頓,"Dictionary, 1913"
North America,United States 美國,Maine,,Portland,砵崙,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Pittsfield,必市夫路,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Plymouth,普禮茂士,"Dictionary, 1913"
North America,United States 美國,Michigan,,Port Huron,砵下倫,"Dictionary, 1913"
North America,United States 美國,Missouri,,Palmyra,丕林美,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Plattsmouth,跛粦市舞,"Dictionary, 1913"
North America,United States 美國,New Hampshire,,Portsmouth,砵市舞,"Dictionary, 1913"
North America,United States 美國,New Hampshire,,Paterson,必打善,"Dictionary, 1913"
North America,United States 美國,Florida,,Pensacola,片四巧利,"Dictionary, 1913"
North America,United States 美國,New York,,Poughkeepsie,普老忌派,"Dictionary, 1913"
North America,United States 美國,Ohio,,Pomeroy,跑媽來,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Pittsburgh,必市卜,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Pottsville,砵市和路,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Philadelphia,府路倒科,"Dictionary, 1913"
North America,United States 美國,Utah,,Provo City,普老和失地,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Portage,砵治,"Dictionary, 1913"
North America,United States 美國,California,,Quincy,困四,"Dictionary, 1913"
North America,United States 美國,Illinois,,Quincey,困四,"Dictionary, 1913"
North America,United States 美國,Wyoming,,Rawlins,老倫,"Dictionary, 1913"
North America,United States 美國,Washington,,Ritzville,列四和路,"Dictionary, 1913"
North America,United States 美國,Oregon,,Roseburg,老士ト,"Dictionary, 1913"
North America,United States 美國,California,,Redlands,列倫,"Dictionary, 1913"
North America,United States 美國,California,,Red Bluff,列布蠟付,"Dictionary, 1913"
North America,United States 美國,California,,Redwood City,列蔚失地,"Dictionary, 1913"
North America,United States 美國,California,,Riverside,李巴洗士,"Dictionary, 1913"
North America,United States 美國,Illinois,,Rock Island,洛埃崙,"Dictionary, 1913"
North America,United States 美國,Illinois,,Rockford,洛佛,"Dictionary, 1913"
North America,United States 美國,Indiana,,Richmond,列治問,"Dictionary, 1913"
North America,United States 美國,Maine,,Rockland,洛倫,"Dictionary, 1913"
North America,United States 美國,Missouri,,Rolla,盧罅,"Dictionary, 1913"
North America,United States 美國,Nevada,,Reno,連那,"Dictionary, 1913"
North America,United States 美國,New York,,Rochester,洛治市打,"Dictionary, 1913"
North America,United States 美國,New York,,Rome,攏,"Dictionary, 1913"
North America,United States 美國,North Carolina,,Raleigh,列罅士,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Reading,列定,"Dictionary, 1913"
North America,United States 美國,Vermont,,Rutland,列倫,"Dictionary, 1913"
North America,United States 美國,Virginia,,Richmond,列治問,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Racine,李先,"Dictionary, 1913"
North America,United States 美國,Washington,,Seattle,四亞路(即舍路),"Dictionary, 1913"
North America,United States 美國,Washington,,South Bend,筲士品,"Dictionary, 1913"
North America,United States 美國,Washington,,Sedro,四都,"Dictionary, 1913"
North America,United States 美國,Washington,,Spokane,市ト勤,"Dictionary, 1913"
North America,United States 美國,Oregon,,Salem,四林,"Dictionary, 1913"
North America,United States 美國,Oregon,,Sheridan,沙列頓,"Dictionary, 1913"
North America,United States 美國,Oregon,,Scottshun,市咳山,"Dictionary, 1913"
North America,United States 美國,California,,Sacramento,沙加文粗,"Dictionary, 1913"
North America,United States 美國,California,,Stockton,市得頓,"Dictionary, 1913"
North America,United States 美國,California,,Salinas,四連汝士,"Dictionary, 1913"
North America,United States 美國,California,,San Diego,山爹故,"Dictionary, 1913"
North America,United States 美國,California,,San Francisco,山番止市故(大埠),"Dictionary, 1913"
North America,United States 美國,California,,San Jose,山阻市(即山多寫),"Dictionary, 1913"
North America,United States 美國,California,,San Luis Obispo,山雷士奥卑市跑,"Dictionary, 1913"
North America,United States 美國,California,,San Mateo,山滅粗,"Dictionary, 1913"
North America,United States 美國,California,,Sta. Barbara,先地把巴罅,"Dictionary, 1913"
North America,United States 美國,California,,Sta. Cruz,先地喬四,"Dictionary, 1913"
North America,United States 美國,California,,Sta. Rosa,先地老士,"Dictionary, 1913"
North America,United States 美國,California,,Sonora,山那利,"Dictionary, 1913"
North America,United States 美國,Alaska,,Skagway,士格委,"Dictionary, 1913"
North America,United States 美國,California,,Susanville,鼠善和路,"Dictionary, 1913"
North America,United States 美國,Arkansas,,Searcy,沙市,"Dictionary, 1913"
North America,United States 美國,Dakota,,Sioux Falls,沙惄市科路,"Dictionary, 1913"
North America,United States 美國,Florida,,St. Augustine,先惡架市淺,"Dictionary, 1913"
North America,United States 美國,Idaho,,Silver City,舍路巴失地,"Dictionary, 1913"
North America,United States 美國,Illinois,,Springfield,市丙令夫路,"Dictionary, 1913"
North America,United States 美國,Illinois,,Sycamore,四冚么,"Dictionary, 1913"
North America,United States 美國,Indiana,,South Bend,筲士邊,"Dictionary, 1913"
North America,United States 美國,Iowa,,Sioux City,世惄失地,"Dictionary, 1913"
North America,United States 美國,Louisiana,,Shreveport,舍巴砵,"Dictionary, 1913"
North America,United States 美國,Maine,,Saco,搜哥,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Springfield,市丙令夫路,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Somerville,筲碼和路,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Salem,四林,"Dictionary, 1913"
North America,United States 美國,Michigan,,Sault St. Marie,所列先媽李,"Dictionary, 1913"
North America,United States 美國,Michigan,,St. Ignace,先埃李市,"Dictionary, 1913"
North America,United States 美國,Minnesota,,St. Paul,先漂路,"Dictionary, 1913"
North America,United States 美國,Minnesota,,Stillwater,市始路嘩打,"Dictionary, 1913"
North America,United States 美國,Missouri,,St. Louis,先雷士,"Dictionary, 1913"
North America,United States 美國,Missouri,,St. Joseph,先阻十,"Dictionary, 1913"
North America,United States 美國,New Mexico,,Santa Fe,新地科,"Dictionary, 1913"
North America,United States 美國,New York,,Schenectady,市畛汝地,"Dictionary, 1913"
North America,United States 美國,New York,,Saratoga Springs,沙列忌市丙令,"Dictionary, 1913"
North America,United States 美國,New York,,Seneca Falls,先惄忌科路,"Dictionary, 1913"
North America,United States 美國,New York,,Sing Sing,勝勝,"Dictionary, 1913"
North America,United States 美國,New York,,Syracuse,世利喬士,"Dictionary, 1913"
North America,United States 美國,Ohio,,Springfield,市比令夫路,"Dictionary, 1913"
North America,United States 美國,Ohio,,Stenbenville,市典邊和路,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Scranton,市茄粦頓,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Sunbury,山巴路,"Dictionary, 1913"
North America,United States 美國,Texas,,San Antonio,山晏村夭,"Dictionary, 1913"
North America,United States 美國,Texas,,Sherman,沙文,"Dictionary, 1913"
North America,United States 美國,Texas,,Sulphur Springs,沙立下市比令,"Dictionary, 1913"
North America,United States 美國,Utah,,Salt Lake City,所路瀝失地,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Sheboygan,四杯件,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Superior,澀巴罅,"Dictionary, 1913"
North America,United States 美國,Washington,,Tacoma,粗冚馬,"Dictionary, 1913"
North America,United States 美國,Washington,,Tenino,淺那,"Dictionary, 1913"
North America,United States 美國,Oregon,,The Dalles,於打罅市,"Dictionary, 1913"
North America,United States 美國,Colorado,,Tuscarora,粗市茄卵利,"Dictionary, 1913"
North America,United States 美國,California,,Truckee,粗勒忌,"Dictionary, 1913"
North America,United States 美國,California,,Talahassee,且路靴市四,"Dictionary, 1913"
North America,United States 美國,Indiana,,Terra Haute,且利欣齒,"Dictionary, 1913"
North America,United States 美國,Kansas,,Topeka,挿丕忌,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Taunton,蠢頓,"Dictionary, 1913"
North America,United States 美國,Michigan,,Traverse City,粗李和市失地,"Dictionary, 1913"
North America,United States 美國,Nebraska,,Tecumseh,且冚汝市,"Dictionary, 1913"
North America,United States 美國,Nevada,,Toano,且那,"Dictionary, 1913"
North America,United States 美國,New Jersey,,Trenton,粗連頓,"Dictionary, 1913"
North America,United States 美國,New York,,Tonawanda,蠢汝蔚地,"Dictionary, 1913"
North America,United States 美國,New York,,Troy,粗來,"Dictionary, 1913"
North America,United States 美國,Ohio,,Toledo,粗李度,"Dictionary, 1913"
North America,United States 美國,Ohio,,Tiffin,挿份,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Titusville,齊市和路,"Dictionary, 1913"
North America,United States 美國,Texas,,Tyler,齊罅,"Dictionary, 1913"
North America,United States 美國,Oregon,,Union,夭完,"Dictionary, 1913"
North America,United States 美國,Oregon,,Umatilla,夭乜且罅,"Dictionary, 1913"
North America,United States 美國,California,,Ukiah,天啓市,"Dictionary, 1913"
North America,United States 美國,Illinois,,Urbana,亞品汝,"Dictionary, 1913"
North America,United States 美國,Indiana,,Union City,夭完失地,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Uxbridge,夭市卑列治,"Dictionary, 1913"
North America,United States 美國,Missouri,,Unionville,夭完和路,"Dictionary, 1913"
North America,United States 美國,New York,,Utica,夭齊架,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Uniontown,夭寅創,"Dictionary, 1913"
North America,United States 美國,Washington,,Vancouver,云巧巴,"Dictionary, 1913"
North America,United States 美國,California,,Vallejo,和利阻,"Dictionary, 1913"
North America,United States 美國,California,,Visalia,和舍利,"Dictionary, 1913"
North America,United States 美國,California,,Van Buren,云本,"Dictionary, 1913"
North America,United States 美國,Dakota,,Valley City,和利失地,"Dictionary, 1913"
North America,United States 美國,Dakota,,Vermillion,和尾倫,"Dictionary, 1913"
North America,United States 美國,Illinois,,Virginia,和振汝,"Dictionary, 1913"
North America,United States 美國,Indiana,,Valparaiso,和路怕利筲,"Dictionary, 1913"
North America,United States 美國,Iowa,,Vinton,云頓,"Dictionary, 1913"
North America,United States 美國,Nevada,,Virginia City,和振汝失地,"Dictionary, 1913"
North America,United States 美國,Ohio,,Van Wert,云活,"Dictionary, 1913"
North America,United States 美國,Texas,,Victoria,域楚利,"Dictionary, 1913"
North America,United States 美國,Washington,,Whatcom,挖冚,"Dictionary, 1913"
North America,United States 美國,Oregon,,Weston,和市頓,"Dictionary, 1913"
North America,United States 美國,Oregon,,Willows Junction,和路掌善,"Dictionary, 1913"
North America,United States 美國,Oregon,,Woodburn,蔚本,"Dictionary, 1913"
North America,United States 美國,California,,Watsonville,挖善和路路,"Dictionary, 1913"
North America,United States 美國,California,,Weaverville,和巴和路,"Dictionary, 1913"
North America,United States 美國,California,,Woodland,蔚倫,"Dictionary, 1913"
North America,United States 美國,Connecticut,,Woodbury,蔚卑利,"Dictionary, 1913"
North America,United States 美國,Dakota,,Watertown,嘩打創,"Dictionary, 1913"
North America,United States 美國,Idaho,,Weiser,懷沙,"Dictionary, 1913"
North America,United States 美國,Illinois,,Wankegan,云棘件,"Dictionary, 1913"
North America,United States 美國,Illinois,,Winchester,云且市打,"Dictionary, 1913"
